Site,CoreID,Species,Meadow_type,Location,Station,Latitude,Longitude,Country,Stock_0_20cm,Stock_0_50cm,Stock_20_50cm,Stock_20_50cm_estimate,d13C_surface,d13C_0_20cm,SD_d13C_0_20cm,N_d13C_0_20cm,d13C_0_50cm,SD_d13C_0_50cm,N_d13C_0_50cm,d13C_20_50cm,SD_d13C_20_50cm,N_d13C_20_50cm,d13C_leaf,SD_d13C_leaf,N_d13C_leaf,surface_soil_leaf_difference_d13C,z0_20_soil_leaf_difference_d13C,z20_50_soil_leaf_difference_d13C,Source
8,007AD1,Halophila stipulacea,monospecific,"Ras Muhayjij, ",,24.25276667,51.66758333,Abu Dhabi,14.3,,,,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
8,007AD2,Halophila stipulacea,monospecific,"Ras Muhayjij, Abu Dhabi",,24.25276667,51.66758333,Abu Dhabi,13.6,37,24,23.4,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
7,006AD1,"Halodule uninervis, Halophila ovalis, Halophila stipulacea",multispecific,"Dahwat an Nahklah, ",,24.24782,51.69347,Abu Dhabi,26.3,37.5,12.7,11.2,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
7,006AD2,"Halodule uninervis, Halophila ovalis, Halophila stipulacea",multispecific,"Dahwat an Nahklah, ",,24.24782,51.69347,Abu Dhabi,16.8,38.3,21.6,21.5,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
6,005AD1,"Halodule uninervis, Halophila ovalis, Halophila stipulacea",multispecific,"Sila peninsula, ",,24.23258,51.79963,Abu Dhabi,12.4,,,,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
5,004AD1,Halodule uninervis,monospecific,"Umm Al Hatam, Abu Dhabi",,24.21152,51.87123,Abu Dhabi,25.9,69.5,43,43.6,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
5,004AD2,Halodule uninervis,monospecific,"Umm Al Hatam, Abu Dhabi",,24.21152,51.87123,Abu Dhabi,32.7,56.8,28.1,24.1,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
9,008AD1,"Halodule uninervis, Halophila stipulacea",multispecific,"Jazirat, ",,24.15131667,52.0476,Abu Dhabi,10.4,21,10.3,10.6,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
9,008AD2,"Halodule uninervis, Halophila stipulacea",multispecific,"Jazirat, ",,24.15131667,52.0476,Abu Dhabi,30.5,,,,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
9,008AD3,"Halodule uninervis, Halophila stipulacea",multispecific,"Jazirat, ",,24.15131667,52.0476,Abu Dhabi,19.8,,,,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
11,015AD1,Halodule uninervis,monospecific,"Bu Tina 3, Abu Dhabi",,24.54852,53.03997,Abu Dhabi,12.9,35.1,22.8,22.2,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
11,015AD2,Halodule uninervis,monospecific,"Bu Tina 3, Abu Dhabi",,24.54852,53.03997,Abu Dhabi,19.5,42,21.3,22.5,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
13,014AD1,"Halophila stipulacea, Halodule uninervis",multispecific,"Bu Tina 2, ",,24.57855,53.079,Abu Dhabi,21.1,54,33.1,32.9,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
13,014AD2,"Halophila stipulacea, Halodule uninervis",multispecific,"Bu Tina 2, ",,24.57855,53.079,Abu Dhabi,17.5,45,27.7,27.5,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
11,013AD1,"Halodule uninervis, Halophila ovalis",multispecific,"Bu Tina SE, ",,24.54534,53.11234,Abu Dhabi,23.2,,,,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
11,013AD2,"Halodule uninervis, Halophila ovalis",multispecific,"Bu Tina SE, Abu Dhabi",,24.54534,53.11234,Abu Dhabi,23.2,,,,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
8,010AD1,Halodule uninervis,monospecific,"Marawah, Abu Dhabi",,24.27702,53.34829,Abu Dhabi,23,67.9,44.3,44.9,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
8,010AD2,Halodule uninervis,monospecific,"Marawah, Abu Dhabi",,24.27702,53.34829,Abu Dhabi,27,59.2,31.5,32.2,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
8,010AD3,Halodule uninervis,monospecific,"Marawah, Abu Dhabi",,24.27702,53.34829,Abu Dhabi,25.4,,,,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
9,011AD1,Halodule uninervis,monospecific,"Fasht al Basm, Abu Dhabi",,24.24085,53.47422,Abu Dhabi,23.9,53.6,29.7,29.7,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
9,011AD2,Halodule uninervis,monospecific,"Fasht al Basm, Abu Dhabi",,24.24085,53.47422,Abu Dhabi,17.7,35,15.4,17.3,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
10,012AD1,Halodule uninervis,monospecific,"Abu al Abyab, Abu Dhabi",,24.20513,53.61585,Abu Dhabi,11.4,26.2,14.7,14.8,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
10,012AD2,Halodule uninervis,monospecific,"Abu al Abyab, ",,24.20513,53.61585,Abu Dhabi,16.2,40.4,23.9,24.2,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
12,017AD1,Halodule uninervis,monospecific,"Al Dabiya2, Abu Dhabi",,24.30582,54.00273,Abu Dhabi,12.6,,,,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
12,017AD2,Halodule uninervis,monospecific,"Al Dabiya2, Abu Dhabi",,24.30582,54.00273,Abu Dhabi,16.6,,,,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
12,018AD1,Halodule uninervis,monospecific,"Al Dabiya3,  Abu Dhabi",,24.31826,54.05725,Abu Dhabi,12.7,30.1,17.3,17.4,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
12,018AD2,Halodule uninervis,monospecific,"Al Dabiya3, Abu Dhabi",,24.31826,54.05725,Abu Dhabi,7.1,26.8,19.4,19.7,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
3,,Halodule uninervis,monospecific,"Ghurab NN, ",,24.64498,54.50703,Abu Dhabi,11.7,,,,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
3,,Halodule uninervis,monospecific,"Ghurab NN, Abu Dhabi",,24.64498,54.50703,Abu Dhabi,19.1,,,,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
4,003AD1,Halodule uninervis,monospecific,"Ghurab NE, Abu Dhabi",,24.65578,54.53673,Abu Dhabi,17.8,,,,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
4,003AD1,Halodule uninervis,monospecific,"Ghurab NE, Abu Dhabi",,24.65578,54.53673,Abu Dhabi,20.5,,,,,,,,,,,,,,,,,,,,"Campbell J. E. Lacey E. A. Decker R. A.  Crooks S.  & Fourqurean J. W.  2015 Carbon Storage in Seagrass Beds of Abu Dhabi, United Arab Emirates Estuaries and Coasts (2015) 38:242–251 "
3,"Ts3, MH",Enhalus acoroides,monospecific,Malay Peninsula (Andaman),Kuraburi,9.2296,98.3262,Thailand,14,36.2,22.9,22.2,-25.3,-26,0.43,4,-26.3,0.49,10,-26.5,0.4,6,,,,-15.2,-15.9,-16.4,"Miyajima, T., M. Hori, M. Hamaguchi, H. Shimabukuro, H. Adachi, H. Yamano, and M. Nakaoka (2015), Geographic variability in organic carbon stock and accumulation rate in sediments of East and Southeast Asian seagrass meadows, Global Biogeochem. Cycles, 29, 397–415"
2,"Ts1,TND-B",Thalassia hemprichii,monospecific,Malay peninsula,Kuraburi,9.2513,98.3394,Malaysia,17.2,49.9,32.7,32.7,-25.9,-26.1,0.27,3,-26.3,0.24,8,-26.5,0.09,5,,,,-15.4,-15.6,-16,"Miyajima, T., M. Hori, M. Hamaguchi, H. Shimabukuro, H. Adachi, H. Yamano, and M. Nakaoka (2015), Geographic variability in organic carbon stock and accumulation rate in sediments of East and Southeast Asian seagrass meadows, Global Biogeochem. Cycles, 29, 397–415"
4,Cr1,Cymodocea rotundata,monospecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,9.5,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
4,Cr2,Cymodocea rotundata,monospecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,15,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
4,Cr3,Cymodocea rotundata,monospecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,10.2,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
4,Cr1,Cymodocea rotundata,monospecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,2,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
4,Cr2,Cymodocea rotundata,monospecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,3.3,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
4,Cr3,Cymodocea rotundata,monospecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,3.4,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
1,Ho1,Halophila ovalis,monospecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,7.5,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
1,Ho2,Halophila ovalis,monospecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,9.9,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
1,Ho3,Halophila ovalis,monospecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,8.6,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
1,Ho1,Halophila ovalis,monospecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,5.1,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
1,Ho2,Halophila ovalis,monospecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,14.3,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
1,Ho3,Halophila ovalis,monospecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,10,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
3,Th1,Thalasia hemprichii,monospecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,9.3,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
3,Th2,Thalasia hemprichii,monospecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,9,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
3,Th3,Thalasia hemprichii,monospecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,8.2,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
3,Th1,Thalasia hemprichii,monospecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,4.5,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
3,Th2,Thalasia hemprichii,monospecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,6,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
3,Th3,Thalasia hemprichii,monospecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,6.5,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,HoTh1,"Halophila ovalis, Thalassia hemprichii",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,6.4,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,HoTh2,"Halophila ovalis, Thalassia hemprichii",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,7.2,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,HoTh3,"Halophila ovalis, Thalassia hemprichii",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,8.6,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,HoTh1,"Halophila ovalis, Thalassia hemprichii",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,10.8,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,HoTh2,"Halophila ovalis, Thalassia hemprichii",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,8.3,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,HoTh3,"Halophila ovalis, Thalassia hemprichii",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,5.6,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,HoCr1,"Halophila ovalis, Cymodocea rotundata",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,6.7,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,HoCr2,"Halophila ovalis, Cymodocea rotundata",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,9.4,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,HoCr3,"Halophila ovalis, Cymodocea rotundata",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,8.7,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,HoCr1,"Halophila ovalis, Cymodocea rotundata",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,6.1,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,HoCr2,"Halophila ovalis, Cymodocea rotundata",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,4.6,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,HoCr3,"Halophila ovalis, Cymodocea rotundata",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,9.5,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,HoThCr1,"Halophila ovalis, Thalassia hemprichii, Cymodocea rotundata",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,9,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,HoThCr2,"Halophila ovalis, Thalassia hemprichii, Cymodocea rotundata",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,11.7,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
